year,month,day,service,operation,hour,status,sum,amount,min,max,sumsqr
2015,2,17,MemberService,GetMemberById,18,success,218.18599999999998,43,3.215,6.935,1147.713016
2015,2,17,MemberService,GetMemberById,19,success,303.206,61,3.135,6.987,1609.3954180000003
2015,2,17,MemberService,GetMemberById,20,success,265.14700000000005,50,3.26,6.968,1468.072441
2015,2,17,MemberService,GetMemberById,21,success,332.227,69,3.157,6.939,1691.127367
2015,2,17,MemberService,GetMemberById,22,success,336.80699999999996,64,3.167,6.958,1862.683009
2015,2,17,MemberService,GetMemberById,23,success,270.241,54,3.177,6.97,1424.6156770000002
2015,2,17,MemberService,updateMember,0,success,47.212,10,3.34,5.923,229.74332
2015,2,17,MemberService,updateMember,1,success,41.85,8,3.31,6.931,229.529826
2015,2,17,MemberService,updateMember,2,success,34.969,6,3.647,6.982,210.652019
2015,2,17,MemberService,updateMember,3,success,8.797,2,4.128,4.669,38.839945
2015,2,17,MemberService,updateMember,4,success,37.091,7,3.264,6.89,210.559701
2015,2,17,MemberService,updateMember,5,success,21.954000000000004,5,3.1,5.514,100.68113000000001
2015,2,17,MemberService,updateMember,6,success,131.1,26,3.181,6.926,693.910572
2015,2,17,MemberService,updateMember,7,success,98.194,19,3.284,6.61,526.0599400000001
2015,2,17,MemberService,updateMember,8,success,106.39400000000002,22,3.12,6.875,548.1916839999999
2015,2,17,MemberService,updateMember,9,success,59.598,13,3.211,6.59,286.293282
2015,2,17,MemberService,updateMember,10,success,54.111000000000004,10,3.494,6.835,308.680557
2015,2,17,MemberService,updateMember,11,success,105.56800000000001,22,3.332,6.644,529.91426
2015,2,17,MemberService,updateMember,12,failure,434.69300000000004,35,5.865,18.269,5932.719233
2015,2,17,MemberService,updateMember,12,success,273.19100000000003,21,5.828,16.794,3831.9332030000005
2015,2,17,MemberService,updateMember,13,success,485.112,61,4.107,11.96,4095.5110840000007
2015,2,17,MemberService,updateMember,14,success,510.74499999999995,66,4.116,11.493,4274.100009
2015,2,17,MemberService,updateMember,15,success,362.709,48,4.599,11.39,2920.348771
2015,2,17,MemberService,updateMember,16,success,400.01500000000004,53,3.976,11.282,3275.6674370000005
2015,2,17,MemberService,updateMember,17,success,532.646,67,4.157,11.17,4501.774432
2015,2,17,MemberService,updateMember,18,success,19.824,4,3.351,6.604,107.81841
2015,2,17,MemberService,updateMember,19,success,39.611999999999995,8,3.524,6.919,208.87990399999995
2015,2,17,MemberService,updateMember,20,success,46.414,9,3.347,6.35,246.60293199999998
2015,2,17,MemberService,updateMember,21,success,34.823,7,3.538,6.916,185.28223300000002
2015,2,17,MemberService,updateMember,22,success,66.818,13,3.253,6.43,358.215676
2015,2,17,MemberService,updateMember,23,success,27.622,6,3.449,6.455,133.118348
2015,2,18,AccountService,GetAccountDetail,0,success,185.61700000000002,37,3.225,6.96,975.535897
2015,2,18,AccountService,GetAccountDetail,1,success,131.424,28,3.183,6.913,653.4823339999999
2015,2,18,AccountService,GetAccountDetail,2,success,151.489,31,3.157,6.721,775.6821249999999
2015,2,18,AccountService,GetAccountDetail,3,success,138.34,28,3.159,6.89,718.426212
2015,2,18,AccountService,GetAccountDetail,4,success,144.76700000000002,29,3.125,6.841,763.410787
2015,2,18,AccountService,GetAccountDetail,5,success,138.594,27,3.106,6.865,748.9426940000001
2015,2,18,AccountService,GetAccountDetail,6,success,349.244,68,3.11,6.775,1876.93736
2015,2,18,AccountService,GetAccountDetail,7,success,275.641,55,3.12,6.897,1456.169665
2015,2,18,AccountService,GetAccountDetail,8,success,218.21200000000002,41,3.147,6.895,1203.5975
2015,2,18,AccountService,GetAccountDetail,9,success,262.853,55,3.1,6.844,1331.0199710000002
2015,2,18,AccountService,GetAccountDetail,10,success,372.907,75,3.104,6.84,1956.3804690000002
2015,2,18,AccountService,GetAccountDetail,11,success,299.993,57,3.11,6.987,1672.8783130000002
2015,2,18,AccountService,GetAccountDetail,12,failure,1269.628,108,5.499,18.204,16528.77102
2015,2,18,AccountService,GetAccountDetail,12,success,760.785,67,5.337,17.308,9574.504283
2015,2,18,AccountService,GetAccountDetail,13,success,1308.6589999999999,174,3.907,11.83,10634.493017000003
2015,2,18,AccountService,GetAccountDetail,14,success,1349.982,177,3.899,11.96,11132.266382
2015,2,18,AccountService,GetAccountDetail,15,success,1414.172,190,3.923,11.89,11413.288524
2015,2,18,AccountService,GetAccountDetail,16,success,1174.681,155,3.905,11.55,9641.359821
2015,2,18,AccountService,GetAccountDetail,17,success,1254.3,166,3.967,11.74,10292.548252
2015,2,18,AccountService,GetAccountDetail,18,success,190.15100000000004,36,3.22,6.921,1047.277719
2015,2,18,AccountService,GetAccountDetail,19,success,103.666,20,3.161,6.812,557.855024
2015,2,18,AccountService,GetAccountDetail,20,success,151.913,27,3.593,6.953,875.0419630000001
2015,2,18,AccountService,GetAccountDetail,21,success,104.542,20,3.274,6.966,570.5110040000001
2015,2,18,AccountService,GetAccountDetail,22,success,108.038,21,3.725,6.391,572.0986359999999
2015,2,18,AccountService,GetAccountDetail,23,success,125.598,26,3.367,6.62,632.6093060000001
2015,2,18,AccountService,GetAccounts,0,success,61.881,11,3.656,6.972,365.260853
2015,2,18,AccountService,GetAccounts,1,success,62.315999999999995,12,3.499,6.964,337.227906
2015,2,18,AccountService,GetAccounts,2,success,71.211,14,3.399,6.73,381.68571499999996
2015,2,18,AccountService,GetAccounts,3,success,64.557,13,3.234,6.988,346.01760099999996
2015,2,18,AccountService,GetAccounts,4,success,39.402,9,3.484,6.57,179.967266
2015,2,18,AccountService,GetAccounts,5,success,90.86099999999999,18,3.269,6.931,481.22284900000005
2015,2,18,AccountService,GetAccounts,6,success,171.791,34,3.104,6.825,909.246899
2015,2,18,AccountService,GetAccounts,7,success,131.762,26,3.244,6.921,690.8566500000001
2015,2,18,AccountService,GetAccounts,8,success,182.199,36,3.175,6.945,968.626831
2015,2,18,AccountService,GetAccounts,9,success,128.60699999999997,26,3.447,6.458,652.396163
2015,2,18,AccountService,GetAccounts,10,success,118.28599999999999,27,3.104,6.19,535.826616
2015,2,18,AccountService,GetAccounts,11,success,159.88500000000002,31,3.248,6.849,862.9456289999999
2015,2,18,AccountService,GetAccounts,12,failure,914.4089999999999,74,5.395,17.44,12217.759123
2015,2,18,AccountService,GetAccounts,12,success,460.276,38,5.788,18.336,6150.235172000001
2015,2,18,AccountService,GetAccounts,13,success,662.1980000000001,89,3.922,11.477,5349.951397999999
2015,2,18,AccountService,GetAccounts,14,success,734.1460000000001,93,4.28,11.43,6185.770458
2015,2,18,AccountService,GetAccounts,15,success,610.472,77,3.994,11.486,5180.3816640000005
2015,2,18,AccountService,GetAccounts,16,success,640.894,83,3.95,11.499,5346.556248000001
2015,2,18,AccountService,GetAccounts,17,success,739.229,93,3.947,11.49,6292.605601
2015,2,18,AccountService,GetAccounts,18,success,72.42800000000001,16,3.124,6.482,345.17676800000004
2015,2,18,AccountService,GetAccounts,19,success,67.228,13,3.286,6.966,369.86287999999996
2015,2,18,AccountService,GetAccounts,20,success,88.789,18,3.145,6.811,462.572847
2015,2,18,AccountService,GetAccounts,21,success,76.70100000000001,15,3.25,6.952,412.12516300000004
2015,2,18,AccountService,GetAccounts,22,success,49.934000000000005,11,3.18,6.89,242.89141400000003
2015,2,18,AccountService,GetAccounts,23,success,98.257,18,3.988,6.796,547.0010070000001
2015,2,18,AccountService,TransferFunds,0,success,25.445999999999998,5,4.313,5.815,130.859548
2015,2,18,AccountService,TransferFunds,1,success,35.893,6,4.878,6.671,216.972223
2015,2,18,AccountService,TransferFunds,2,success,39.281000000000006,7,3.757,6.865,226.95850900000002
2015,2,18,AccountService,TransferFunds,3,success,28.398,5,4.82,6.32,162.501626
2015,2,18,AccountService,TransferFunds,4,success,17.332,4,3.7,4.84,75.80613
2015,2,18,AccountService,TransferFunds,5,success,15.952,3,4.463,6.195,86.32283000000001
2015,2,18,AccountService,TransferFunds,6,success,17.397000000000002,4,3.637,6.113,79.89574300000001
2015,2,18,AccountService,TransferFunds,7,success,71.243,14,3.467,6.732,377.865727
2015,2,18,AccountService,TransferFunds,8,success,65.83000000000001,13,3.476,6.902,354.746108
2015,2,18,AccountService,TransferFunds,9,success,30.972,8,3.116,4.81,122.72417199999998
2015,2,18,AccountService,TransferFunds,10,success,48.175,9,3.655,6.838,268.804579
2015,2,18,AccountService,TransferFunds,11,success,33.199,7,3.577,5.7,162.85496300000003
2015,2,18,AccountService,TransferFunds,12,failure,237.45,18,6.594,18.77,3371.66823
2015,2,18,AccountService,TransferFunds,12,success,114.733,9,5.686,18.86,1623.019091
2015,2,18,AccountService,TransferFunds,13,success,271.486,34,4.12,11.43,2356.0066699999998
2015,2,18,AccountService,TransferFunds,14,success,187.02800000000002,23,5,11.403,1620.390586
2015,2,18,AccountService,TransferFunds,15,success,201.61900000000003,28,3.902,10.931,1561.477125
2015,2,18,AccountService,TransferFunds,16,success,293.309,38,4.14,11.416,2453.720927
2015,2,18,AccountService,TransferFunds,17,success,234.97299999999998,28,3.975,11.57,2098.658049
2015,2,18,AccountService,TransferFunds,18,success,44.892,9,3.223,6.51,236.39964400000002
2015,2,18,AccountService,TransferFunds,19,success,43.862,9,3.633,6.54,221.894448
2015,2,18,AccountService,TransferFunds,20,success,25.959,5,4.201,6.6,140.013731
2015,2,18,AccountService,TransferFunds,21,success,27.238,5,3.879,6.9,155.93447400000002
2015,2,18,AccountService,TransferFunds,22,success,20.109,4,3.712,6.807,106.31736500000002
2015,2,18,MemberService,FindMembersByName,0,success,61.375,12,3.231,6.49,323.590765
2015,2,18,MemberService,FindMembersByName,1,success,66.77300000000001,14,3.229,6.889,336.443253
2015,2,18,MemberService,FindMembersByName,2,success,57.147999999999996,10,3.185,6.919,339.443194
2015,2,18,MemberService,FindMembersByName,3,success,77.784,17,3.215,6.7,379.20413
2015,2,18,MemberService,FindMembersByName,4,success,35.79,7,3.597,6.86,192.09399800000003
2015,2,18,MemberService,FindMembersByName,5,success,87.06800000000001,16,3.187,6.825,495.69219799999996
2015,2,18,MemberService,FindMembersByName,6,success,183.88,36,3.128,6.955,990.7065640000003
2015,2,18,MemberService,FindMembersByName,7,success,133.227,27,3.183,6.953,692.339771
2015,2,18,MemberService,FindMembersByName,8,success,180.97700000000003,35,3.179,6.91,984.838991
2015,2,18,MemberService,FindMembersByName,9,success,132.229,25,3.453,6.971,726.6238470000001
2015,2,18,MemberService,FindMembersByName,10,success,180.55100000000002,34,3.175,6.956,1000.509287
2015,2,18,MemberService,FindMembersByName,11,success,146.87300000000002,29,3.27,6.871,777.965815
2015,2,18,MemberService,FindMembersByName,12,failure,615.559,51,5.698,18.25,8104.961786999999
2015,2,18,MemberService,FindMembersByName,12,success,310.253,28,5.895,18.361,3754.3629769999993
2015,2,18,MemberService,FindMembersByName,13,success,632.188,81,4.117,11.89,5367.1946800000005
2015,2,18,MemberService,FindMembersByName,14,success,624.5699999999999,78,4.202,11.494,5348.372246
2015,2,18,MemberService,FindMembersByName,15,success,774.3570000000001,99,3.94,11.89,6587.872513
2015,2,18,MemberService,FindMembersByName,16,success,694.8990000000001,94,4.154,11.99,5614.299621
2015,2,18,MemberService,FindMembersByName,17,success,681.862,88,3.923,11.77,5733.119152
2015,2,18,MemberService,FindMembersByName,18,success,74.213,15,3.441,6.596,380.608549
2015,2,18,MemberService,FindMembersByName,19,success,77.643,16,3.137,6.915,395.623079
2015,2,18,MemberService,FindMembersByName,20,success,53.382999999999996,10,3.427,6.931,302.223837
2015,2,18,MemberService,FindMembersByName,21,success,69.046,13,3.544,6.895,381.286764
2015,2,18,MemberService,FindMembersByName,22,success,88.572,17,3,6.977,492.04576399999996
2015,2,18,MemberService,FindMembersByName,23,success,83.239,14,4,6.916,507.000357
2015,2,18,MemberService,GetMemberById,0,success,245.78500000000003,50,3.265,6.732,1259.870779
2015,2,18,MemberService,GetMemberById,1,success,243.07099999999997,47,3.207,6.996,1305.427793
2015,2,18,MemberService,GetMemberById,2,success,255.609,51,3.241,6.762,1334.2754530000002
2015,2,18,MemberService,GetMemberById,3,success,289.361,54,3.137,6.98,1624.9372170000001
2015,2,18,MemberService,GetMemberById,4,success,315.239,63,3.161,6.99,1670.3713350000003
2015,2,18,MemberService,GetMemberById,5,success,192.79600000000002,40,3.117,6.767,974.3398240000001
2015,2,18,MemberService,GetMemberById,6,success,527.921,105,3.16,6.961,2791.794049
2015,2,18,MemberService,GetMemberById,7,success,539.184,104,3,6.974,2918.088222
2015,2,18,MemberService,GetMemberById,8,success,599.1300000000001,120,3.145,6.924,3159.0197639999997
2015,2,18,MemberService,GetMemberById,9,success,479.851,96,3.151,6.911,2521.078641
2015,2,18,MemberService,GetMemberById,10,success,510.1889999999999,104,3.108,6.961,2661.075591
2015,2,18,MemberService,GetMemberById,11,success,528.846,106,3.286,6.99,2768.994792
2015,2,18,MemberService,GetMemberById,12,failure,2030.8539999999998,173,5.411,18.37,26371.768358
2015,2,18,MemberService,GetMemberById,12,success,1366.4360000000001,114,5.333,18.7,18055.527228
2015,2,18,MemberService,GetMemberById,13,success,2453.947,330,3.918,11.7,19810.536138999996
2015,2,18,MemberService,GetMemberById,14,success,2045.971,269,3.927,11.468,16815.219233
2015,2,18,MemberService,GetMemberById,15,success,2289.9320000000002,302,3.911,11.99,18895.581682
2015,2,18,MemberService,GetMemberById,16,success,2501.9510000000005,327,3.903,11.83,20815.703449
2015,2,18,MemberService,GetMemberById,17,success,2341.5899999999997,291,4.103,11.76,20284.630472000004
2015,2,18,MemberService,GetMemberById,18,success,237.074,48,3.108,6.721,1240.095476
2015,2,18,MemberService,GetMemberById,19,success,317.664,61,3.185,6.993,1731.4422240000001
2015,2,18,MemberService,GetMemberById,20,success,263.92199999999997,53,3.11,6.974,1383.347204
2015,2,18,MemberService,GetMemberById,21,success,257.955,50,3.25,6.839,1393.4691630000002
2015,2,18,MemberService,GetMemberById,22,success,226.79399999999998,48,3.121,6.974,1134.634978
2015,2,18,MemberService,GetMemberById,23,success,236.321,46,3.223,6.871,1270.6297909999998
2015,2,18,MemberService,updateMember,0,success,26.863,5,3.36,6.762,152.17051700000002
2015,2,18,MemberService,updateMember,1,success,44.284,9,3.492,6.69,230.09027400000002
2015,2,18,MemberService,updateMember,2,success,44.55,8,4.157,6.479,255.23597200000006
2015,2,18,MemberService,updateMember,3,success,35.821,7,3.491,6.644,193.06768500000004
2015,2,18,MemberService,updateMember,4,success,19.176,3,5.72,6.772,123.25424000000001
2015,2,18,MemberService,updateMember,5,success,44.181999999999995,9,3.589,6.764,227.016484
2015,2,18,MemberService,updateMember,6,success,44.162000000000006,8,3.419,6.798,253.13479999999998
2015,2,18,MemberService,updateMember,7,success,95.946,18,3.455,6.987,534.159566
2015,2,18,MemberService,updateMember,8,success,69.54,14,3.149,6.381,365.7011720000001
2015,2,18,MemberService,updateMember,9,success,80.57999999999998,15,3.32,6.948,450.964322
2015,2,18,MemberService,updateMember,10,success,35.306,7,3.613,6.918,187.41404599999998
2015,2,18,MemberService,updateMember,11,success,109.14500000000001,21,3.526,6.964,596.2662770000001
2015,2,18,MemberService,updateMember,12,failure,218.30900000000003,19,5.335,18.83,2883.3454810000003
2015,2,18,MemberService,updateMember,12,success,205.13400000000001,17,5.496,17.771,2716.5765020000003
2015,2,18,MemberService,updateMember,13,success,336.679,43,3.995,11.95,2818.2575850000003
2015,2,18,MemberService,updateMember,14,success,281.764,35,3.991,11.467,2488.801244
2015,2,18,MemberService,updateMember,15,success,255.98799999999997,33,4.1,10.9,2107.511086
2015,2,18,MemberService,updateMember,16,success,316.133,40,4.123,10.8,2677.321365
2015,2,18,MemberService,updateMember,17,success,377.394,46,3.952,11.477,3252.0743740000003
2015,2,18,MemberService,updateMember,18,success,21.258000000000003,4,3.596,6.844,120.39968200000001
2015,2,18,MemberService,updateMember,19,success,37.173,7,3.409,6.713,208.46168499999996
2015,2,18,MemberService,updateMember,20,success,59.229,11,3.653,6.498,327.16479300000003
2015,2,18,MemberService,updateMember,21,success,17.078,3,4.843,6.881,99.46812600000001
2015,2,18,MemberService,updateMember,22,success,38.116,7,3.91,6.716,214.62241200000003
2015,2,18,MemberService,updateMember,23,success,25.081000000000003,5,3.427,6.87,137.699163
2015,2,19,AccountService,GetAccountDetail,0,success,122.624,24,3.128,6.796,655.844378
2015,2,19,AccountService,GetAccountDetail,1,success,153.93699999999998,32,3.127,6.932,784.224625
2015,2,19,AccountService,GetAccountDetail,2,success,185.737,37,3.183,6.969,981.142507
2015,2,19,AccountService,GetAccountDetail,3,success,146.17600000000002,27,3.16,6.905,827.596304
2015,2,19,AccountService,GetAccountDetail,4,success,102.645,21,3.413,6.541,521.893769
2015,2,19,AccountService,GetAccountDetail,5,success,158.69000000000003,31,3.167,6.91,864.189854
2015,2,19,AccountService,GetAccountDetail,6,success,337.20500000000004,66,3.112,6.968,1809.275321
2015,2,19,AccountService,GetAccountDetail,7,success,296.947,57,3.102,6.905,1623.098645
2015,2,19,AccountService,GetAccountDetail,8,success,345.802,69,3.2,6.955,1819.098882
2015,2,19,AccountService,GetAccountDetail,9,success,388.93899999999996,78,3.135,6.99,2041.845301
2015,2,19,AccountService,GetAccountDetail,10,success,379.288,74,3.102,6.948,2036.1409140000003
2015,2,19,AccountService,GetAccountDetail,11,success,378.74699999999996,74,3.137,6.964,2028.581585
2015,2,19,AccountService,GetAccountDetail,12,failure,1369.59,112,5.407,18.88,18195.826542000003
2015,2,19,AccountService,GetAccountDetail,12,success,1036.0520000000001,88,5.375,18.76,13407.28736
2015,2,19,AccountService,GetAccountDetail,13,success,1703.063,222,3.902,11.79,14132.508655000001
2015,2,19,AccountService,GetAccountDetail,14,success,1585.748,211,3.907,11.86,12875.497238
2015,2,19,AccountService,GetAccountDetail,15,success,1821.9120000000003,235,3.948,11.66,15310.040444000002
2015,2,19,AccountService,GetAccountDetail,16,success,1623.0020000000002,212,3.939,11.96,13342.107106
2015,2,19,AccountService,GetAccountDetail,17,success,1339.061,178,3.927,11.48,11025.645121
2015,2,19,AccountService,GetAccountDetail,18,success,178.42100000000002,35,3.3,6.926,954.745569
2015,2,19,AccountService,GetAccountDetail,19,success,256.45700000000005,53,3.102,6.873,1291.591179
2015,2,19,AccountService,GetAccountDetail,20,success,173.23000000000002,35,3.201,6.972,901.801874
2015,2,19,AccountService,GetAccountDetail,21,success,142.049,28,3.195,6.807,755.651187
2015,2,19,AccountService,GetAccountDetail,22,success,144.791,28,3.347,6.389,770.967935
2015,2,19,AccountService,GetAccountDetail,23,success,167.82300000000004,34,3.117,6.98,868.4357709999999
2015,2,19,AccountService,GetAccounts,0,success,97.10700000000001,19,3.151,6.996,532.213449
2015,2,19,AccountService,GetAccounts,1,success,77.742,16,3.231,6.66,402.54696800000005
2015,2,19,AccountService,GetAccounts,2,success,61.565999999999995,13,3.284,6.75,312.659688
2015,2,19,AccountService,GetAccounts,3,success,112.137,22,3.175,6.83,596.392695
2015,2,19,AccountService,GetAccounts,4,success,74.88,16,3.167,6.618,370.530246
2015,2,19,AccountService,GetAccounts,5,success,51.2,10,3.522,6.884,270.872088
2015,2,19,AccountService,GetAccounts,6,success,206.692,39,3.415,6.812,1135.114706
2015,2,19,AccountService,GetAccounts,7,success,168.052,35,3.151,6.719,838.243246
2015,2,19,AccountService,GetAccounts,8,success,151.809,30,3.298,6.963,815.6014490000001
2015,2,19,AccountService,GetAccounts,9,success,225.917,45,3.102,6.86,1183.8615430000002
2015,2,19,AccountService,GetAccounts,10,success,158.49099999999999,31,3.24,6.91,849.240765
2015,2,19,AccountService,GetAccounts,11,success,214.394,42,3.245,6.971,1150.164696
2015,2,19,AccountService,GetAccounts,12,failure,672.299,56,5.335,18.21,8783.247170999999
2015,2,19,AccountService,GetAccounts,12,success,497.698,43,5.323,17.978,6442.55806
2015,2,19,AccountService,GetAccounts,13,success,699.531,87,4.108,11.96,6097.428365000001
2015,2,19,AccountService,GetAccounts,14,success,808.9459999999999,108,3.923,11.439,6626.242947999999
2015,2,19,AccountService,GetAccounts,15,success,711.593,92,3.923,11.66,5951.651797
2015,2,19,AccountService,GetAccounts,16,success,768.996,100,3.94,11.85,6348.043012
2015,2,19,AccountService,GetAccounts,17,success,912.693,114,3.987,11.9,7816.910876999999
2015,2,19,AccountService,GetAccounts,18,success,83.71799999999999,16,3.32,6.767,458.59007799999995
2015,2,19,AccountService,GetAccounts,19,success,113.46800000000002,22,3.117,6.955,613.5148320000001
2015,2,19,AccountService,GetAccounts,20,success,86.676,17,3.657,6.791,459.20051600000005
2015,2,19,AccountService,GetAccounts,21,success,108.238,23,3.157,6.99,545.1075079999999
2015,2,19,AccountService,GetAccounts,22,success,80.962,17,3.112,6.61,406.352966
2015,2,19,AccountService,GetAccounts,23,success,75.278,16,3.269,6.408,372.398814
2015,2,19,AccountService,TransferFunds,0,success,27.858999999999998,6,3.121,5.927,135.360479
2015,2,19,AccountService,TransferFunds,1,success,20.284,4,3.567,5.96,106.394226
2015,2,19,AccountService,TransferFunds,2,success,19.25,4,3.12,6.222,100.73236600000001
2015,2,19,AccountService,TransferFunds,3,success,35.249,6,3.794,6.894,214.674701
2015,2,19,AccountService,TransferFunds,4,success,36.199000000000005,7,3.114,6.285,194.958895
2015,2,19,AccountService,TransferFunds,5,success,6.966,1,6.966,6.966,48.525156
2015,2,19,AccountService,TransferFunds,6,success,52.534000000000006,10,3.786,6.82,286.30609400000003
2015,2,19,AccountService,TransferFunds,7,success,46.799,10,3.108,6.998,241.59742100000003
2015,2,19,AccountService,TransferFunds,8,success,48.35,9,3.56,6.902,269.908448
2015,2,19,AccountService,TransferFunds,9,success,43.266999999999996,8,3.217,6.72,247.67637299999998
2015,2,19,AccountService,TransferFunds,10,success,43.688,9,3.391,6.908,225.528838
2015,2,19,AccountService,TransferFunds,11,success,32.593,7,3.1,6.868,160.817997
2015,2,19,AccountService,TransferFunds,12,failure,204.418,16,6.98,18.35,2827.131492
2015,2,19,AccountService,TransferFunds,12,success,152.06900000000002,12,6.2,17.571,2079.510385
2015,2,19,AccountService,TransferFunds,13,success,360.466,49,4.152,11.6,2909.5559340000004
2015,2,19,AccountService,TransferFunds,14,success,271.63,33,4.777,11.288,2366.3603219999995
2015,2,19,AccountService,TransferFunds,15,success,325.863,42,4.185,11.48,2695.141299
2015,2,19,AccountService,TransferFunds,16,success,366.84000000000003,46,4.29,11.413,3111.1272719999997
2015,2,19,AccountService,TransferFunds,17,success,218.212,30,4.28,11.42,1723.920806
2015,2,19,AccountService,TransferFunds,18,success,26.095999999999997,6,3.171,5.617,117.510508
2015,2,19,AccountService,TransferFunds,19,success,9.822,2,3.871,5.951,50.399041999999994
2015,2,19,AccountService,TransferFunds,20,success,38.957,7,3.746,6.612,222.392815
2015,2,19,AccountService,TransferFunds,21,success,41.188,7,3.316,6.942,251.37319200000002
2015,2,19,AccountService,TransferFunds,22,success,60.057,12,3.157,6.985,313.45801500000005
2015,2,19,AccountService,TransferFunds,23,success,14.051,3,3.639,6.2,69.423265
2015,2,19,MemberService,FindMembersByName,0,success,74.572,14,3.246,6.721,412.28456600000004
2015,2,19,MemberService,FindMembersByName,1,success,80.099,17,3.145,6.911,401.146603
2015,2,19,MemberService,FindMembersByName,2,success,81.12100000000001,16,3.203,6.921,436.607253
2015,2,19,MemberService,FindMembersByName,3,success,65.512,12,3.29,6.346,367.789892
2015,2,19,MemberService,FindMembersByName,4,success,70.919,15,3.353,6.657,352.831997
2015,2,19,MemberService,FindMembersByName,5,success,56.652,12,3.398,6.974,280.384772
2015,2,19,MemberService,FindMembersByName,6,success,222.277,44,3.155,6.993,1183.3368510000003
2015,2,19,MemberService,FindMembersByName,7,success,208.71100000000004,40,3.342,6.96,1129.127255
2015,2,19,MemberService,FindMembersByName,8,success,166.30599999999998,32,3.318,6.958,906.4789040000002
2015,2,19,MemberService,FindMembersByName,9,success,175.154,35,3.201,6.939,925.877046
2015,2,19,MemberService,FindMembersByName,10,success,165.13,33,3.28,6.66,862.1501860000002
2015,2,19,MemberService,FindMembersByName,11,success,163.04,32,3.108,6.73,860.0251880000001
2015,2,19,MemberService,FindMembersByName,12,failure,945.495,78,5.387,18.435,12724.795881
2015,2,19,MemberService,FindMembersByName,12,success,444.64,37,5.382,18.481,5906.747077999999
2015,2,19,MemberService,FindMembersByName,13,success,783.299,101,4.198,11.7,6570.598415
2015,2,19,MemberService,FindMembersByName,14,success,834.6999999999999,107,3.98,11.64,6981.645965999999
2015,2,19,MemberService,FindMembersByName,15,success,815.5519999999999,105,3.913,11.438,6880.126214
2015,2,19,MemberService,FindMembersByName,16,success,861.2310000000001,111,3.903,11.9,7275.247591
2015,2,19,MemberService,FindMembersByName,17,success,751.9060000000001,98,3.927,11.499,6311.0148659999995
2015,2,19,MemberService,FindMembersByName,18,success,83.83500000000001,16,3.895,6.745,455.735545
2015,2,19,MemberService,FindMembersByName,19,success,75.396,16,3.2,6.677,377.9178
2015,2,19,MemberService,FindMembersByName,20,success,59.809999999999995,13,3.254,5.976,286.789674
2015,2,19,MemberService,FindMembersByName,21,success,46.623000000000005,9,3.74,6.786,251.46459700000003
2015,2,19,MemberService,FindMembersByName,22,success,88.396,18,3.141,6.823,456.232656
2015,2,19,MemberService,FindMembersByName,23,success,109.77599999999998,22,3.169,6.687,570.782824
2015,2,19,MemberService,GetMemberById,0,success,213.129,41,3.124,6.987,1157.9851629999998
2015,2,19,MemberService,GetMemberById,1,success,298.72900000000004,60,3.12,6.927,1561.9796629999998
2015,2,19,MemberService,GetMemberById,2,success,219.202,44,3.209,6.772,1136.9814700000002
2015,2,19,MemberService,GetMemberById,3,success,296.88599999999997,57,3.173,6.99,1616.4720439999999
2015,2,19,MemberService,GetMemberById,4,success,210.308,46,3.11,6.932,1022.7120580000001
2015,2,19,MemberService,GetMemberById,5,success,212.50799999999998,44,3.225,6.746,1084.069186
2015,2,19,MemberService,GetMemberById,6,success,607.267,116,3.391,6.98,3323.030859
2015,2,19,MemberService,GetMemberById,7,success,654.896,129,3.117,6.982,3487.01
2015,2,19,MemberService,GetMemberById,8,success,635.377,123,3.104,6.99,3444.814437
2015,2,19,MemberService,GetMemberById,9,success,553.349,105,3.165,6.984,3064.019523
2015,2,19,MemberService,GetMemberById,10,success,606.5540000000001,122,3.157,6.995,3186.985056
2015,2,19,MemberService,GetMemberById,11,success,661.984,129,3.116,6.998,3558.4954820000003
2015,2,19,MemberService,GetMemberById,12,failure,2867.935,241,5.381,18.416,37477.038101000006
2015,2,19,MemberService,GetMemberById,12,success,1581.842,135,5.326,18.46,20578.721247999998
2015,2,19,MemberService,GetMemberById,13,success,2915.812,367,3.906,11.96,24999.096522
2015,2,19,MemberService,GetMemberById,14,success,2904.8280000000004,369,3.914,11.83,24778.99853
2015,2,19,MemberService,GetMemberById,15,success,3148.079,398,3.915,11.98,26886.102867
2015,2,19,MemberService,GetMemberById,16,success,2890.9049999999997,373,3.911,11.87,24136.495643
2015,2,19,MemberService,GetMemberById,17,success,2696.0209999999997,351,3.907,11.64,22327.975221
2015,2,19,MemberService,GetMemberById,18,success,342.832,68,3.149,6.972,1834.4108340000002
2015,2,19,MemberService,GetMemberById,19,success,307.688,61,3.157,6.996,1624.4591520000001
2015,2,19,MemberService,GetMemberById,20,success,282.262,55,3.121,6.992,1526.9897740000001
2015,2,19,MemberService,GetMemberById,21,success,301.06600000000003,57,3.18,6.836,1659.2487099999998
2015,2,19,MemberService,GetMemberById,22,success,289.717,58,3.116,6.98,1537.306167
2015,2,19,MemberService,GetMemberById,23,success,330.46200000000005,65,3.128,6.982,1759.4870640000001
2015,2,19,MemberService,updateMember,0,success,19.533,4,3.374,6.729,103.161929
2015,2,19,MemberService,updateMember,1,success,64.126,12,3.199,6.964,362.396608
